,SYMBOL,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
0,OPRT,2020-12-31,USD,140832000,140832000,0,None,129152000,2880000,None,11680000,None,120872000,134361000,13489000,5071000,None,2100000,None,14663000,6150000,13489000,8513000,8520000,129152000,None,8513000
1,OPRT,2020-09-30,USD,136767000,136767000,0,None,125629000,11138000,None,11138000,None,116627000,130035000,13408000,-17723000,None,2200000,None,-7846000,-1800000,13408000,-6046000,-6040000,125629000,None,-6046000
2,OPRT,2020-06-30,USD,142707000,142707000,0,None,140067000,2640000,None,2640000,None,120976000,136086000,15110000,-72869000,None,2600000,None,-46948000,-12700000,15110000,-34201000,-34243000,140067000,None,-34248000
3,OPRT,2020-03-31,USD,163428000,163428000,0,None,159615000,3813000,None,3813000,None,132797000,149158000,16361000,-46209000,None,2500000,None,-18016000,-4715000,16361000,-13301000,-13418000,159615000,None,-13301000
4,OPRT,2019-12-31,USD,165344000,165344000,-728000,21836000,159868000,4576000,None,5476000,None,134158000,149953000,15795000,10723000,None,2600000,None,31197000,8034000,15795000,23117000,23169000,159868000,None,23163000
5,OPRT,2019-09-30,USD,131093000,153880000,22383000,22383000,14415000,3886000,None,122032000,None,123773000,139272000,15499000,None,None,2300000,None,14429000,4400000,None,10029000,10037000,31444000,None,10029000
6,OPRT,2019-06-30,USD,125507000,142596000,17098000,17098000,38866000,3572000,None,100323000,None,115127000,129760000,14633000,None,None,2200000,None,18892000,5100000,None,13792000,13751000,42282000,None,13792000
7,OPRT,2019-03-31,USD,118043000,138328000,19463000,19463000,19968000,3358000,None,97332000,None,112127000,126746000,14619000,None,None,1700000,None,19968000,5354000,None,14614000,14611000,40174000,None,14614000
8,OPRT,2018-12-31,USD,136507000,139012000,2145000,2145000,53664000,3125000,None,84988000,None,None,None,-13297000,None,None,2200000,None,34814000,9541000,None,25273000,25276000,53664000,None,25273000
9,OPRT,2018-09-30,USD,121418000,128484000,7066000,7066000,47882000,2895000,None,80602000,None,None,None,-11932000,None,None,2100000,None,29039000,8200000,None,20839000,20841000,47882000,None,20839000
